charger_id,source_row,station_name,owner,city,district,address,facility_major,facility_minor,connector_label,dc_combo_present,ac_slow_label,nameplate_power_kw,power_share_label,weekday_open_min,weekday_close_min,weekend_open_min,weekend_close_min,opening_hours_source,access_note,access_restriction_recorded,seoul_boundary,connector_or_power_conflict,pv5_connector_candidate,model_candidate_after_data_checks,lat,lon,charging_operator,billed_krw_per_kwh,vehicle_entry_verified,current_operational_status,review_reason,source_file
seoul_owned_도곡정보문화도서관_2,109,도곡정보문화도서관,서울시,서울특별시,강남구,"서울특별시 강남구 도곡로18길 57 (도곡동, 도곡정보문화도서관) 지상1층 정문 뒷편주차장",공공시설,주민센터,AC완속,False,True,7,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_도봉동 거주자우선주차장_1,110,도봉동 거주자우선주차장,서울시,서울특별시,도봉구,서울특별시 도봉구 도봉로169나길 34,주차시설,일반주차장,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_도봉동 실내스포츠센터_1,111,도봉동 실내스포츠센터,서울시,서울특별시,도봉구,서울특별시 도봉구 마들로 805 1층 주차장,공공시설,관공서,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_도봉동 실내스포츠센터_2,112,도봉동 실내스포츠센터,서울시,서울특별시,도봉구,서울특별시 도봉구 마들로 805 1층 주차장,공공시설,관공서,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_도봉산역 환승주차장_1,113,도봉산역 환승주차장,서울시,서울특별시,도봉구,"서울 도봉구 도봉로 955(도봉산역 광역환승센타) (도봉동, 도봉산역 환승공영주차장) 지상4층 진입로 우측 10m",주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_도봉산역 환승주차장_2,114,도봉산역 환승주차장,서울시,서울특별시,도봉구,"서울 도봉구 도봉로 955(도봉산역 광역환승센타) (도봉동, 도봉산역 환승공영주차장) 지상4층 진입로 우측 10m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_독립문문화공원 지하공영주차장 _1,115,독립문문화공원 지하공영주차장,서울시,서울특별시,서대문구,서울특별시 서대문구 성산로 700,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_독립문문화공원 지하공영주차장 _2,116,독립문문화공원 지하공영주차장,서울시,서울특별시,서대문구,서울특별시 서대문구 성산로 700,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_독립문문화공원 지하공영주차장 _3,117,독립문문화공원 지하공영주차장,서울시,서울특별시,서대문구,서울특별시 서대문구 성산로 700,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_독립문문화공원 지하공영주차장 _4,118,독립문문화공원 지하공영주차장,서울시,서울특별시,서대문구,서울특별시 서대문구 성산로 700,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_독립문문화공원 지하공영주차장 _5,119,독립문문화공원 지하공영주차장,서울시,서울특별시,서대문구,서울특별시 서대문구 성산로 700,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_독립문문화공원 지하공영주차장 _6,120,독립문문화공원 지하공영주차장,서울시,서울특별시,서대문구,서울특별시 서대문구 성산로 700,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_동대문구청_1,121,동대문구청,서울시,서울특별시,동대문구,서울특별시 동대문구 천호대로 145 동대문구청,공공시설,공공기관,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_동대문구청_2,122,동대문구청,서울시,서울특별시,동대문구,서울특별시 동대문구 천호대로 145 동대문구청,공공시설,공공기관,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_동대문구청_3,123,동대문구청,서울시,서울특별시,동대문구,서울특별시 동대문구 천호대로 145 동대문구청,공공시설,공공기관,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_동대문구청_4,124,동대문구청,서울시,서울특별시,동대문구,서울특별시 동대문구 천호대로 145 동대문구청,공공시설,공공기관,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_동대문구청_5,125,동대문구청,서울시,서울특별시,동대문구,서울특별시 동대문구 천호대로 145 동대문구청,공공시설,공공기관,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_동대문구청_6,126,동대문구청,서울시,서울특별시,동대문구,서울특별시 동대문구 천호대로 145 동대문구청,공공시설,공공기관,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_동대문구청_7,127,동대문구청,서울시,서울특별시,동대문구,서울특별시 동대문구 천호대로 145 동대문구청,공공시설,공공기관,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_동작구청_1,128,동작구청,서울시,서울특별시,동작구,"서울특별시 동작구 장승배기로 161 (노량진동, 동작구청) 교통종합민원실 앞 주차장",공공시설,관공서,DC차데모+AC3상+DC콤보,True,False,50,단독,540,1080,,,평일 09:00~18:00,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_동작구청 후문 가로등형 충전소_1,129,동작구청 후문 가로등형 충전소,서울시,서울특별시,동작구,서울특별시 동작구 장승배기로 161 (서울특별시 동작구 노량진로 8길 65 전기차충전소),기타시설,기타,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_드림디포 앞 가로등형 충전소_1,130,드림디포 앞 가로등형 충전소,서울시,서울특별시,마포구,서울특별시 마포구 토정로 271 전기차충전소,기타시설,기타,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_로봇과학관_1,131,로봇과학관,서울시,서울특별시,도봉구,서울특별시 도봉구 마들로13길 56 로봇과학관,공공시설,지자체시설,AC완속,False,True,7,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마들스포츠타운_1,132,마들스포츠타운,서울시,서울특별시,노원구,"서울 노원구 덕릉로 460(노원에코센터) (상계동, 마들체육공원) 지상 1층 우측 20m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마들스포츠타운_2,133,마들스포츠타운,서울시,서울특별시,노원구,"서울 노원구 덕릉로 460(노원에코센터) (상계동, 마들체육공원) 지상 1층 우측 20m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마들스포츠타운_3,134,마들스포츠타운,서울시,서울특별시,노원구,"서울 노원구 덕릉로 460(노원에코센터) (상계동, 마들체육공원) 지상 1층 우측 20m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마들스포츠타운_4,135,마들스포츠타운,서울시,서울특별시,노원구,"서울 노원구 덕릉로 460(노원에코센터) (상계동, 마들체육공원) 지상 1층 우측 20m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마들스포츠타운_5,136,마들스포츠타운,서울시,서울특별시,노원구,"서울 노원구 덕릉로 460(노원에코센터) (상계동, 마들체육공원) 지상 1층 우측 20m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마들스포츠타운_6,137,마들스포츠타운,서울시,서울특별시,노원구,"서울 노원구 덕릉로 460(노원에코센터) (상계동, 마들체육공원) 지상 1층 우측 20m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마천동1 공영주차장_1,138,마천동1 공영주차장,서울시,서울특별시,송파구,서울특별시 송파구 성내천로43길 6 마천동1 공영주차장 1층,주차시설,공영주차장,AC완속,False,True,7,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마천동1 공영주차장_2,139,마천동1 공영주차장,서울시,서울특별시,송파구,서울특별시 송파구 성내천로43길 6 마천동1 공영주차장 1층,주차시설,공영주차장,AC완속,False,True,7,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마천동1 공영주차장_3,140,마천동1 공영주차장,서울시,서울특별시,송파구,서울특별시 송파구 성내천로43길 6 마천동1 공영주차장 1층,주차시설,공영주차장,AC완속,False,True,7,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마포농수산물시장_1,141,마포농수산물시장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 235,공공시설,공공기관,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마포농수산물시장_2,142,마포농수산물시장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 235,공공시설,공공기관,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마포농수산물시장_3,143,마포농수산물시장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 235,공공시설,공공기관,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마포농수산물시장_4,144,마포농수산물시장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 235,공공시설,공공기관,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마포농수산물시장_5,145,마포농수산물시장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 235,공공시설,공공기관,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마포유수지 공영주차장 _1,146,마포유수지 공영주차장,서울시,서울특별시,마포구,서울특별시 마포구 마포대로1길 9,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마포유수지 공영주차장 _2,147,마포유수지 공영주차장,서울시,서울특별시,마포구,서울특별시 마포구 마포대로1길 9,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마포유수지 공영주차장 _3,148,마포유수지 공영주차장,서울시,서울특별시,마포구,서울특별시 마포구 마포대로1길 9,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_마포유수지 공영주차장 _4,149,마포유수지 공영주차장,서울시,서울특별시,마포구,서울특별시 마포구 마포대로1길 9,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_망우역사문화공원 제3주차장_1,150,망우역사문화공원 제3주차장,서울시,서울특별시,중랑구,서울특별시 중랑구 망우동 산 56 망우역사문화공원 공영주차장 출구,주차시설,공영주차장,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_망우역사문화공원 제3주차장_2,151,망우역사문화공원 제3주차장,서울시,서울특별시,중랑구,서울특별시 중랑구 망우동 산 56 망우역사문화공원 공영주차장 출구,주차시설,공영주차장,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_망우역사문화공원 제3주차장_3,152,망우역사문화공원 제3주차장,서울시,서울특별시,중랑구,서울특별시 중랑구 망우동 산 56 망우역사문화공원 공영주차장 출구,주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_망우역사문화공원 제3주차장_4,153,망우역사문화공원 제3주차장,서울시,서울특별시,중랑구,서울특별시 중랑구 망우동 산 56 망우역사문화공원 공영주차장 출구,주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_망우제2 거주자주차장_1,154,망우제2 거주자주차장,서울시,서울특별시,중랑구,"서울특별시 중랑구 망우로71길 53 (망우동, 망우제2거주자주차장) 지상1층 진입로 정면 20M",주차시설,일반주차장,DC콤보,True,False,50,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_망원3 노상공영주차장_1,155,망원3 노상공영주차장,서울시,서울특별시,마포구,서울특별시 마포구 희우정로 125,주차시설,공영주차장,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_면목5동 공영주차장_1,156,면목5동 공영주차장,서울시,서울특별시,중랑구,서울특별시 중랑구 동일로 593 면목5동 공영주차장,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_면목5동 공영주차장_2,157,면목5동 공영주차장,서울시,서울특별시,중랑구,서울특별시 중랑구 동일로 593 면목5동 공영주차장,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_면일초등학교 공영주차장_1,158,면일초등학교 공영주차장,서울시,서울특별시,중랑구,서울특별시 중랑구 용마산로100길 13 면일초등학교 공영주차장,공공시설,지자체시설,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_면일초등학교 공영주차장_2,159,면일초등학교 공영주차장,서울시,서울특별시,중랑구,서울특별시 중랑구 용마산로100길 13 면일초등학교 공영주차장,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_면일초등학교 공영주차장_3,160,면일초등학교 공영주차장,서울시,서울특별시,중랑구,서울특별시 중랑구 용마산로100길 13 면일초등학교 공영주차장,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_명일동 거주자주차장(127번)_1,161,명일동 거주자주차장(127번),서울시,서울특별시,강동구,서울특별시 강동구 명일동 51-1 유료 127번,주차시설,공영주차장,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_명일동 거주자주차장(134번)_1,162,명일동 거주자주차장(134번),서울시,서울특별시,강동구,서울특별시 강동구 명일동 51-1 유료 134번 구획,주차시설,공영주차장,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_1,163,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_2,164,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_3,165,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_4,166,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_5,167,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_6,168,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_7,169,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_8,170,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_9,171,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_10,172,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_11,173,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_12,174,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_목동공영주차장_13,175,목동공영주차장,서울시,서울특별시,양천구,서울특별시 양천구 목동동로 298 목동공영주차장,주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_문정근린공원 공영주차장_1,176,문정근린공원 공영주차장,서울시,서울특별시,송파구,서울특별시 송파구 문정로 지하12 문정근린공원 공영주차장,주차시설,공영주차장,AC완속,False,True,7,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
